fcvrp_P-n55-k15_28_9_2.txt,556,556,0,2,556,0,2
fcvrp_P-n55-k15_6_11_4.txt,596,596,0,3,596,0,6
fcvrp_P-n55-k15_6_14_3.txt,755,758,0.397350993,10,757,0.264900662,9
fcvrp_P-n55-k15_6_7_2.txt,337,337,0,1,337,0,3
fcvrp_P-n55-k15_6_9_1.txt,399,399,0,2,399,0,6
fcvrp_P-n55-k7_17_3_2.txt,254,254,0,2,254,0,2
fcvrp_P-n55-k7_17_4_1.txt,308,308,0,2,308,0,6
fcvrp_P-n55-k7_17_4_4.txt,317,317,0,2,317,0,4
fcvrp_P-n55-k7_17_6_3.txt,473,475,0.422832981,10,478,1.057082452,10
fcvrp_P-n55-k7_28_4_2.txt,346,346,0,3,346,0,4
fcvrp_P-n55-k7_28_5_1.txt,386,386,0,4,387,0.259067358,7
fcvrp_P-n55-k7_28_5_4.txt,437,437,0,3,439,0.457665904,7
fcvrp_P-n55-k7_28_6_3.txt,536,536,0,5,544,1.492537313,8
fcvrp_P-n55-k7_6_3_2.txt,206,206,0,3,206,0,7
fcvrp_P-n55-k7_6_4_1.txt,243,243,0,2,244,0.411522634,5
fcvrp_P-n55-k7_6_4_4.txt,355,355,0,3,356,0.281690141,2
fcvrp_P-n55-k7_6_5_3.txt,442,442,0,9,456,3.167420814,1
fcvrp_P-n55-k8_17_3_2.txt,254,254,0,2,254,0,7
fcvrp_P-n55-k8_17_4_1.txt,312,312,0,2,312,0,5
fcvrp_P-n55-k8_17_4_4.txt,317,317,0,2,317,0,4
fcvrp_P-n55-k8_17_6_3.txt,477,477,0,6,478,0.209643606,8
fcvrp_P-n55-k8_28_4_2.txt,354,354,0,2,354,0,4
fcvrp_P-n55-k8_28_5_1.txt,391,391,0,4,391,0,6
fcvrp_P-n55-k8_28_5_4.txt,446,446,0,3,449,0.67264574,5
fcvrp_P-n55-k8_28_7_3.txt,557,557,0,7,558,0.179533214,13
fcvrp_P-n55-k8_6_3_2.txt,206,206,0,1,206,0,8
fcvrp_P-n55-k8_6_4_1.txt,244,244,0,2,247,1.229508197,5
fcvrp_P-n55-k8_6_5_4.txt,361,361,0,3,364,0.831024931,7
fcvrp_P-n55-k8_6_6_3.txt,434,434,0,4,438,0.921658986,20
fcvrp_P-n60-k10_18_5_2.txt,308,308,0,2,309,0.324675325,4
fcvrp_P-n60-k10_18_6_1.txt,391,391,0,4,391,0,6
fcvrp_P-n60-k10_18_6_4.txt,467,467,0,3,476,1.927194861,1
fcvrp_P-n60-k10_18_9_3.txt,661,661,0,8,665,0.605143722,12
fcvrp_P-n60-k10_30_10_3.txt,756,756,0,15,757,0.132275132,16
fcvrp_P-n60-k10_30_6_2.txt,473,473,0,5,480,1.479915433,11
fcvrp_P-n60-k10_30_8_1.txt,545,545,0,6,548,0.550458716,11
fcvrp_P-n60-k10_30_8_4.txt,583,583,0,5,583,0,11
fcvrp_P-n60-k10_6_10_3.txt,693,693,0,8,693,0,16
fcvrp_P-n60-k10_6_4_2.txt,215,215,0,1,215,0,3
fcvrp_P-n60-k10_6_5_1.txt,319,319,0,2,321,0.626959248,2
fcvrp_P-n60-k10_6_7_4.txt,474,475,0.210970464,3,474,0,6
fcvrp_P-n60-k15_18_13_3.txt,853,853,0,7,853,0,4
fcvrp_P-n60-k15_18_7_2.txt,377,377,0,2,377,0,5
fcvrp_P-n60-k15_18_8_1.txt,488,488,0,5,489,0.204918033,5
fcvrp_P-n60-k15_18_9_4.txt,606,606,0,2,613,1.155115512,2
fcvrp_P-n60-k15_30_11_1.txt,709,710,0.141043724,6,709,0,7
fcvrp_P-n60-k15_30_12_4.txt,761,761,0,5,761,0,13
fcvrp_P-n60-k15_30_15_3.txt,992,992,0,15,995,0.302419355,15
fcvrp_P-n60-k15_30_9_2.txt,614,614,0,32,627,2.117263844,2
fcvrp_P-n60-k15_6_10_4.txt,660,660,0,4,665,0.757575758,2
fcvrp_P-n60-k15_6_14_3.txt,938,938,0,8,938,0,5
fcvrp_P-n60-k15_6_5_2.txt,257,257,0,1,257,0,2
fcvrp_P-n60-k15_6_8_1.txt,397,397,0,2,397,0,6
fcvrp_P-n65-k10_20_5_2.txt,324,324,0,3,324,0,6
fcvrp_P-n65-k10_20_7_1.txt,513,513,0,7,520,1.364522417,9
fcvrp_P-n65-k10_20_7_4.txt,515,515,0,7,523,1.553398058,10
fcvrp_P-n65-k10_20_9_3.txt,766,770,0.522193212,22,789,3.002610966,4
fcvrp_P-n65-k10_33_7_2.txt,508,509,0.196850394,4,511,0.590551181,10
fcvrp_P-n65-k10_33_7_4.txt,566,567,0.176678445,7,583,3.003533569,3
fcvrp_P-n65-k10_33_8_1.txt,588,588,0,15,593,0.850340136,13
fcvrp_P-n65-k10_33_9_3.txt,719,719,0,25,735,2.225312935,8
fcvrp_P-n65-k10_7_4_2.txt,265,265,0,1,265,0,4
fcvrp_P-n65-k10_7_6_1.txt,491,491,0,4,494,0.610997963,8
fcvrp_P-n65-k10_7_6_4.txt,576,576,0,4,591,2.604166667,1
fcvrp_P-n65-k10_7_8_3.txt,635,635,0,9,639,0.62992126,12
fcvrp_P-n70-k10_21_10_3.txt,776,777,0.128865979,16,783,0.902061856,22
fcvrp_P-n70-k10_21_6_2.txt,400,400,0,7,407,1.75,8
fcvrp_P-n70-k10_21_7_1.txt,494,494,0,7,497,0.607287449,10
fcvrp_P-n70-k10_21_7_4.txt,568,568,0,11,572,0.704225352,10
fcvrp_P-n70-k10_35_10_3.txt,836,836,0,14,855,2.272727273,10
fcvrp_P-n70-k10_35_7_2.txt,538,538,0,8,542,0.743494424,11
fcvrp_P-n70-k10_35_8_1.txt,604,604,0,13,604,0,15
fcvrp_P-n70-k10_35_8_4.txt,647,647,0,10,648,0.154559505,15
